date,demand,civilians_rank,distance,AverageTemp,AverageWindSpeed,Precipitation,w_{t-1},w_{t-2},w_{t-3},w_{t-4},w_{t-5},w_{t-1}_trend,w_{t-1}_seasonality
2015-07-14,66,1,255.43835894038497,26.771428571428572,14.135714285714286,0.0,114.0,134.0,114.0,128.0,127.0,143.1153846153846,-27.741971479476028
2015-07-21,76,1,164.44523865453294,27.31428571428571,14.478571428571428,0.0,66.0,114.0,134.0,114.0,128.0,144.38461538461542,-58.66823355514477
2015-07-28,164,2,165.34012215829915,28.657142857142862,11.828571428571427,0.0,76.0,66.0,114.0,134.0,114.0,145.36538461538464,-37.83167511799296
2015-08-04,174,3,226.20350221911062,29.385714285714283,12.985714285714286,0.0,164.0,76.0,66.0,114.0,134.0,146.17307692307696,7.729242293517808
2015-08-11,105,2,338.1664309546827,29.5,13.085714285714285,0.0,174.0,164.0,76.0,66.0,114.0,146.05769230769232,26.655642009371537
2015-08-18,114,3,241.9945633346221,29.985714285714284,13.428571428571429,0.0,105.0,174.0,164.0,76.0,66.0,144.82692307692307,-28.27316189468422
2015-08-25,134,2,166.71196639574237,29.271428571428572,14.935714285714287,0.0,114.0,105.0,174.0,164.0,76.0,143.72115384615384,-16.94555554232972
2015-09-01,151,1,155.89001013322988,29.35714285714286,10.564285714285715,0.0,134.0,114.0,105.0,174.0,164.0,142.07692307692307,10.869230297204261
2015-09-08,131,1,150.36836691986392,29.21428571428571,9.535714285714286,0.0,151.0,134.0,114.0,105.0,174.0,140.17307692307693,4.414785367507466
2015-09-15,149,1,119.73695048369844,30.400000000000002,11.02142857142857,0.0,131.0,151.0,134.0,114.0,105.0,138.27884615384613,-2.042864690394435
2015-09-22,120,2,117.56951795130189,28.814285714285717,11.492857142857142,0.0,149.0,131.0,151.0,134.0,114.0,135.9230769230769,-21.032566030347635
2015-09-29,51,1,119.94051606415161,28.5,12.514285714285716,0.0,120.0,149.0,131.0,151.0,134.0,134.49038461538464,-30.342780190813674
2015-10-06,132,2,166.95558448410063,27.871428571428574,11.142857142857142,0.0,51.0,120.0,149.0,131.0,151.0,134.05769230769232,-17.239532812818137
2015-10-13,104,2,153.8129566437417,25.885714285714283,13.9,5.1,132.0,51.0,120.0,149.0,131.0,133.32692307692307,-16.78051620405338
2015-10-20,226,3,148.7848177555266,26.057142857142853,9.764285714285714,0.0,104.0,132.0,51.0,120.0,149.0,132.875,-19.27662780041684
2015-10-27,209,2,156.96519652260739,25.085714285714285,11.95,56.6,226.0,104.0,132.0,51.0,120.0,132.90384615384613,24.59585034680946
2015-11-03,159,3,282.84526519091037,22.371428571428574,10.571428571428571,9.9,209.0,226.0,104.0,132.0,51.0,133.0,27.34012336583061
2015-11-10,188,4,274.8620550601208,22.214285714285715,10.335714285714285,5.8,159.0,209.0,226.0,104.0,132.0,133.25,-24.655988230532838
2015-11-17,140,3,319.4314017725323,20.7,8.85,3.0,188.0,159.0,209.0,226.0,104.0,133.4326923076923,12.453669403872944
2015-11-24,196,3,233.76866419364922,20.45714285714286,8.392857142857142,0.0,140.0,188.0,159.0,209.0,226.0,133.53846153846158,-0.6129550130033453
2015-12-01,143,3,177.95138626393563,20.157142857142855,10.007142857142856,29.9,196.0,140.0,188.0,159.0,209.0,133.28846153846152,18.461446211146036
2015-12-08,161,2,263.5010994303953,14.757142857142856,12.414285714285713,4.3999999999999995,143.0,196.0,140.0,188.0,159.0,133.77884615384616,6.599949999397962
2015-12-15,186,4,235.7568737112083,16.914285714285715,7.364285714285714,7.1,161.0,143.0,196.0,140.0,188.0,134.3269230769231,-2.2679564687603664
2015-12-22,204,3,287.8915796600832,16.84285714285714,9.314285714285715,17.3,186.0,161.0,143.0,196.0,140.0,134.29807692307693,27.941060140004385
2015-12-29,237,2,245.01578608483217,16.842857142857145,6.564285714285715,0.5,204.0,186.0,161.0,143.0,196.0,134.18269230769232,30.23982033851272
2016-01-05,150,1,206.6390062211468,13.1,17.464285714285715,22.4,237.0,204.0,186.0,161.0,143.0,133.42307692307696,37.52255489599541
2016-01-12,166,3,261.3550678200407,15.97142857142857,14.135714285714286,13.7,150.0,237.0,204.0,186.0,161.0,132.51923076923077,-8.622907793937024
2016-01-19,156,1,287.0358546953759,15.257142857142856,16.542857142857144,14.2,166.0,150.0,237.0,204.0,186.0,131.83653846153845,9.66074605221683
2016-01-26,213,2,235.13062609889857,12.214285714285714,14.364285714285714,9.1,156.0,166.0,150.0,237.0,204.0,131.84615384615384,12.67036143683221
2016-02-02,119,3,552.1806749254147,12.057142857142855,8.735714285714286,0.0,213.0,156.0,166.0,150.0,237.0,132.17307692307693,64.92036143683221
