date,demand,civilians_rank,distance,AverageTemp,AverageWindSpeed,Precipitation,w_{t-1},w_{t-2},w_{t-3},w_{t-4},w_{t-1}_trend,w_{t-1}_seasonality
2015-07-21,106,1,158.61879215769974,27.314285714285713,14.478571428571426,0.0,146.0,157.0,156.0,183.0,185.6923076923077,-43.783424229214944
2015-07-28,189,2,160.09739658610275,28.657142857142862,11.828571428571427,0.0,106.0,146.0,157.0,156.0,185.72115384615387,-26.392591092901373
2015-08-04,151,3,214.85438926836213,29.385714285714283,12.985714285714286,0.0,189.0,106.0,146.0,157.0,185.0865384615385,-29.187213466245066
2015-08-11,165,2,328.4506766388863,29.5,13.085714285714285,0.0,151.0,189.0,106.0,146.0,185.37500000000003,-3.9048474998741365
2015-08-18,178,3,234.23798697906426,29.985714285714284,13.428571428571427,0.0,165.0,151.0,189.0,106.0,185.6442307692308,-4.5487635847852905
2015-08-25,177,2,152.15397252145584,29.271428571428572,14.935714285714289,0.0,178.0,165.0,151.0,189.0,185.23076923076923,12.038089561072832
2015-09-01,193,1,152.9202433964371,29.357142857142858,10.564285714285717,0.0,177.0,178.0,165.0,151.0,185.22115384615387,-14.054544472556262
2015-09-08,166,1,143.30540338989647,29.21428571428571,9.535714285714286,0.0,193.0,177.0,178.0,165.0,185.0961538461539,18.936154827148
2015-09-15,182,1,124.90719360421714,30.4,11.02142857142857,0.0,166.0,193.0,177.0,178.0,184.49038461538464,1.9557002806984196
2015-09-22,182,2,120.11121493277264,28.814285714285717,11.492857142857142,0.0,182.0,166.0,193.0,177.0,183.52884615384616,-21.03116452216144
2015-09-29,78,1,123.60917788305954,28.5,12.514285714285714,0.0,182.0,182.0,166.0,193.0,182.5673076923077,-14.601362658354617
2015-10-06,174,2,153.85731434366443,27.87142857142857,11.142857142857142,0.0,78.0,182.0,182.0,166.0,181.59615384615384,-24.229253102240094
2015-10-13,177,2,145.04687997590838,25.885714285714283,13.9,5.1,174.0,78.0,182.0,182.0,180.8076923076923,-22.257784571766628
2015-10-20,174,3,135.54905812514548,26.057142857142853,9.764285714285714,0.0,177.0,174.0,78.0,182.0,180.32692307692304,25.95406857409147
2015-10-27,177,2,145.46682493624232,25.085714285714282,11.95,56.6,174.0,177.0,174.0,78.0,179.89423076923077,-2.9943346903068564
2015-11-03,160,3,271.438602510306,22.371428571428577,10.571428571428571,9.9,177.0,174.0,177.0,174.0,179.28846153846152,4.925851788884587
2015-11-10,181,4,263.05949130140715,22.214285714285715,10.335714285714284,5.8,160.0,177.0,174.0,177.0,178.63461538461536,-23.727679680641927
2015-11-17,168,3,310.1821045170236,20.7,8.85,3.0,181.0,160.0,177.0,174.0,178.33653846153848,17.013019619062305
2015-11-24,150,3,223.79669465417254,20.45714285714286,8.392857142857142,0.0,168.0,181.0,160.0,177.0,177.71153846153842,4.333847123894762
2015-12-01,190,3,162.39738766956145,20.15714285714285,10.007142857142854,29.9,150.0,168.0,181.0,160.0,176.84615384615387,-1.175453576400987
2015-12-08,166,2,245.7364223706256,14.757142857142856,12.414285714285713,4.4,190.0,150.0,168.0,181.0,176.0673076923077,17.279989313046848
2015-12-15,209,4,217.24995999179643,16.914285714285715,7.364285714285713,7.1,166.0,190.0,150.0,168.0,175.25000000000003,16.57197066403316
2015-12-22,214,3,265.00806860189056,16.84285714285714,9.314285714285717,17.3,209.0,166.0,190.0,150.0,174.50961538461542,29.613952015019454
2015-12-29,248,2,228.00801663131847,16.842857142857145,6.564285714285715,0.5,214.0,209.0,166.0,190.0,173.59615384615387,51.77452310959553
2016-01-05,192,1,187.5912648184849,13.1,17.464285714285715,22.4,248.0,214.0,209.0,166.0,173.25,59.43829933237669
2016-01-12,191,3,247.59080064555252,15.971428571428572,14.135714285714286,13.7,192.0,248.0,214.0,209.0,172.77884615384616,-4.161308379414094
2016-01-19,159,1,261.14588935713857,15.257142857142856,16.542857142857144,14.2,191.0,192.0,248.0,214.0,171.75000000000003,-9.094000687106387
2016-01-26,181,2,207.6128084931577,12.214285714285715,14.364285714285714,9.1,159.0,191.0,192.0,248.0,172.36538461538467,-8.324769917875656
2016-02-02,282,3,529.1215034424091,12.057142857142857,8.735714285714286,0.0,181.0,159.0,191.0,192.0,173.40384615384616,-8.911383903650774
2016-02-09,203,3,316.8258414835159,14.585714285714285,14.935714285714289,0.0,282.0,181.0,159.0,191.0,174.23076923076923,41.69708326629189
2016-02-16,210,2,233.04738922160604,16.75714285714286,8.392857142857142,0.3,203.0,282.0,181.0,159.0,175.64423076923077,20.722217102901226
2016-02-23,210,2,325.65167307528577,18.18571428571429,12.757142857142856,25.200000000000006,210.0,203.0,282.0,181.0,176.8461538461539,16.785812477972087
2016-03-01,188,3,316.06531566758287,18.5,8.507142857142858,0.0,210.0,210.0,203.0,282.0,177.50961538461542,12.003254006889136
2016-03-08,199,1,297.8261133900001,18.1,12.871428571428574,0.0,188.0,210.0,210.0,203.0,178.22115384615387,7.111721176831773
2016-03-15,173,1,176.8307052438284,18.428571428571427,16.314285714285713,11.4,199.0,188.0,210.0,210.0,179.1826923076923,20.31313706472318
