date,demand,civilians_rank,w_{t-1},w_{t-2},w_{t-3},w_{t-4},w_{t-5},w_{t-1}_trend,w_{t-1}_seasonality
2016-04-26,79,4,69.0,76.0,103.0,73.0,69.0,83.87499999999999,8.585037246309723
2016-05-03,65,4,79.0,69.0,76.0,103.0,73.0,85.32692307692307,-9.73057689708125
2016-05-10,89,3,65.0,79.0,69.0,76.0,103.0,86.52884615384615,-3.9372166814978655
2016-05-17,150,3,89.0,65.0,79.0,69.0,76.0,87.72115384615383,0.14781020075219273
2016-05-24,73,4,150.0,89.0,65.0,79.0,69.0,88.62499999999999,20.960401185566344
2016-05-31,102,4,73.0,150.0,89.0,65.0,79.0,89.29807692307692,-12.807136034747709
2016-06-07,105,4,102.0,73.0,150.0,89.0,65.0,89.95192307692308,10.082378026989524
2016-06-14,102,4,105.0,102.0,73.0,150.0,89.0,90.30769230769229,13.824456191290858
2016-06-21,91,4,102.0,105.0,102.0,73.0,150.0,90.7403846153846,3.2908933299511767
2016-06-28,52,4,91.0,102.0,105.0,102.0,73.0,90.96153846153842,-1.2843361980551828
2016-07-05,51,4,52.0,91.0,102.0,105.0,102.0,91.07692307692308,-11.221745213241036
2016-07-12,24,4,51.0,52.0,91.0,102.0,105.0,90.22084354005085,-3.418666177674597
2016-07-19,132,4,24.0,51.0,52.0,91.0,102.0,90.8851477483927,-29.811484287948737
2016-07-26,102,4,132.0,24.0,51.0,52.0,91.0,91.54945195673449,2.0969796530591704
2016-08-02,104,4,102.0,132.0,24.0,51.0,52.0,92.21375616507629,-3.972120508497023
2016-08-09,122,4,104.0,102.0,132.0,24.0,51.0,92.87806037341812,11.575682776041074
2016-08-16,95,4,122.0,104.0,102.0,132.0,24.0,93.54236458175993,4.979248039927139
2016-08-23,78,4,95.0,122.0,104.0,102.0,132.0,94.20666879010176,-4.613981567981674
2016-08-30,95,4,78.0,95.0,122.0,104.0,102.0,94.87097299844356,-3.7328522015315087
2016-09-06,136,4,95.0,78.0,95.0,122.0,104.0,95.53527720678538,-0.2876202709787794
2016-09-13,73,4,136.0,95.0,78.0,95.0,122.0,96.1995814151272,6.930047557009847
2016-09-20,88,4,73.0,136.0,95.0,78.0,95.0,96.863885623469,-12.518951281668196
2016-09-27,159,4,88.0,73.0,136.0,95.0,78.0,97.52818983181083,-0.07371935111546847
2016-10-04,129,4,159.0,88.0,73.0,136.0,95.0,98.19249404015264,-2.8560515231268413
2016-10-11,107,4,129.0,159.0,88.0,73.0,136.0,98.85679824849448,9.390462458707935
2016-10-18,127,4,107.0,129.0,159.0,88.0,73.0,99.52110245683627,7.284412337978614
2016-10-25,135,3,127.0,107.0,129.0,159.0,88.0,100.18540666517806,0.9732340121210854
2016-11-01,109,3,135.0,127.0,107.0,129.0,159.0,100.84971087351991,10.235773634981507
2016-11-08,147,4,109.0,135.0,127.0,107.0,129.0,101.51401508186173,2.139338898867567
2016-11-15,71,4,147.0,109.0,135.0,127.0,107.0,102.17831929020358,17.401878521727994
2016-11-22,125,4,71.0,147.0,109.0,135.0,127.0,102.84262349854536,-20.611222881052626
2016-11-29,90,4,125.0,71.0,147.0,109.0,135.0,103.50692770688718,11.067983408474467
2016-12-06,83,4,90.0,125.0,71.0,147.0,109.0,104.171231915229,-3.0797333789215218
2016-12-13,76,4,83.0,90.0,125.0,71.0,147.0,104.8355361235708,-2.2595014483688014
2016-12-20,88,1,76.0,83.0,90.0,125.0,71.0,105.49984033191264,-14.855936184482735
2016-12-27,56,3,88.0,76.0,83.0,90.0,125.0,106.16414454025444,4.525193181967428
2017-01-03,42,2,56.0,88.0,76.0,83.0,90.0,106.82844874859627,-35.20906206696702
